"","churn","app_usage","payment_method","payment_freq","location","platform","userId","month","sub_amount"
"2947",0,20431.7420403823,"Credit Card","Annual",0,"Android",33060995,"jan",154.705039895178
"4293",0,18588.5599709827,"Credit Card","Annual",1,"Android",13130637,"jan",187.628519382074
"460",0,18765.7254704257,"Credit Card","Annual",0,"Android",13163942,"jan",168.754893802468
"775",0,21246.8501036384,"Credit Card","Annual",0,"iOS",87779407,"jan",150.757311307948
"14339",0,21164.5108336275,"Credit Card","Annual",1,"Android",64852389,"jan",171.262835490972
"417",0,15650.2883040077,"PayPal","Annual",0,"Android",62665585,"jan",173.457044747229
"9067",0,17513.9707112646,"Credit Card","Quarterly",0,"iOS",70009416,"jan",9.36918705178763
"7297",0,16348.1986394451,"Credit Card","Annual",1,"Android",83562012,"jan",183.323214229601
"2500",0,15251.3103069326,"Credit Card","Monthly",1,"Android",76869717,"jan",14.4467210410577
"3799",0,16921.1110767461,"Credit Card","Annual",0,"iOS",38705408,"jan",165.367924229439
"16531",0,15045.1633170903,"Credit Card","Quarterly",1,"Android",43624492,"jan",9.00241604057053
"17056",0,16455.4764731864,"PayPal","Monthly",1,"iOS",69283562,"jan",17.4214582726153
"9604",0,16729.4266492942,"Credit Card","Monthly",0,"Android",19056239,"jan",14.6084094486771
"9900",0,18787.7204511701,"PayPal","Quarterly",0,"iOS",55155086,"jan",9.96642038474301
"5994",0,17792.7075105326,"Credit Card","Quarterly",0,"iOS",45179691,"jan",12.5747061438513
"4136",0,20415.7126767542,"PayPal","Monthly",1,"Android",89477344,"jan",13.8534815348498
"158",0,19499.6834590812,"Credit Card","Quarterly",1,"iOS",41232297,"jan",10.8955856056933
"15396",0,17908.8951136551,"Credit Card","Quarterly",0,"Android",12874407,"jan",10.2496823964869
"12269",0,17004.315132035,"Credit Card","Quarterly",1,"Android",54217616,"jan",11.8958150860824
"14502",0,21350.1860796493,"Credit Card","Monthly",0,"Android",49889925,"jan",16.6371323675591
"15433",0,15106.5108217991,"Credit Card","Quarterly",1,"Android",70818038,"jan",9.2879352552767
"6768",0,20588.0580795429,"Credit Card","Monthly",0,"Android",44678302,"jan",14.7396385821097
"9304",0,22005.5801443532,"Credit Card","Annual",0,"iOS",58284820,"jan",157.175787201529
"18172",0,18956.6605126384,"Credit Card","Annual",0,"Android",96143330,"jan",142.904773327051
"5585",0,17281.3311700253,"Credit Card","Quarterly",1,"iOS",46677436,"jan",8.80667053993885
"11057",0,17035.4783741661,"Credit Card","Annual",0,"iOS",74196564,"jan",180.932631742768
"8819",0,17210.8903271621,"PayPal","Quarterly",0,"Android",30643020,"jan",8.90076401306235
"12724",0,21070.585584493,"PayPal","Monthly",1,"iOS",45485350,"jan",11.3177907112874
"5216",0,14958.9212170844,"PayPal","Quarterly",1,"Android",56515521,"jan",11.1183057172848
"448",0,20845.1153541974,"Credit Card","Annual",0,"Android",27249836,"jan",142.130026023846
"15614",0,19980.2602555318,"PayPal","Monthly",1,"Android",55989537,"jan",13.7064984722533
"4187",0,17413.9429688451,"Credit Card","Annual",1,"Android",70587140,"jan",161.215975325992
"1950",0,16746.4899788867,"Credit Card","Annual",0,"Android",53744984,"jan",143.036149467336
"15857",0,17774.2261386443,"Credit Card","Annual",0,"iOS",19378058,"jan",136.154947768462
"2335",0,16182.3183616853,"Credit Card","Quarterly",0,"Android",23838994,"jan",7.43263106690231
"695",0,19538.643123491,"PayPal","Monthly",1,"Android",40881692,"jan",15.5154789338244
"10149",0,19910.3967424897,"PayPal","Monthly",0,"Android",78329491,"jan",16.828587723347
"14872",0,16552.1346240182,"Credit Card","Annual",1,"iOS",65553083,"jan",176.315175441281
"1863",0,15537.379057593,"Credit Card","Quarterly",0,"Android",67102777,"jan",9.7410010213561
"8690",0,21231.5699325718,"PayPal","Annual",1,"Android",63197128,"jan",167.365420000509
"5006",0,22351.3290240978,"Credit Card","Annual",0,"Android",15455425,"jan",126.978709572744
"7139",0,19505.0170282885,"Credit Card","Annual",0,"Android",12474712,"jan",177.305178362414
"1962",0,19640.7156187144,"Credit Card","Annual",0,"Android",89717539,"jan",159.248837102174
"11491",0,18803.2041965113,"Credit Card","Annual",0,"Android",56903320,"jan",179.649921530625
"10103",0,15412.5201536696,"PayPal","Quarterly",1,"Android",35642967,"jan",10.6141486784209
"11473",0,18302.5496472436,"PayPal","Monthly",1,"Android",75957175,"jan",14.7163878015409
"3877",0,21429.3514997561,"Credit Card","Annual",1,"iOS",77785435,"jan",156.29922484415
"4799",0,20621.1851459371,"PayPal","Monthly",1,"iOS",74487074,"jan",14.1003064353571
"7234",0,18692.5987853354,"PayPal","Monthly",0,"Android",32011178,"jan",16.3049868847832
"9590",0,20358.2512160374,"Credit Card","Quarterly",1,"iOS",41099440,"jan",9.91360616113257
"2083",0,20788.4176610622,"Credit Card","Quarterly",0,"Android",86634092,"jan",11.874908774216
"808",0,22247.6168594074,"Credit Card","Annual",0,"Android",93567574,"jan",162.643521717933
"493",0,15039.0320205707,"Credit Card","Quarterly",0,"Android",16656301,"jan",7.2586716024178
"11101",0,20202.7343897443,"Credit Card","Annual",0,"Android",38750834,"jan",173.197623330957
"10856",0,18417.9214623344,"PayPal","Monthly",0,"Android",76959547,"jan",13.1736085003545
"8938",0,21815.8754495613,"Credit Card","Quarterly",1,"Android",20810659,"jan",10.3111442208807
"15650",0,20662.7601122138,"Credit Card","Annual",1,"Android",86720135,"jan",149.912593854471
"7684",0,19155.8097536402,"Credit Card","Annual",1,"Android",43851103,"jan",137.667348715566
"17657",0,14409.62062354,"PayPal","Monthly",1,"iOS",93570323,"jan",12.7487070368951
"17600",0,13659.544222844,"PayPal","Annual",1,"iOS",94069527,"jan",167.037399819593
"2217",0,20941.3954975678,"Credit Card","Annual",0,"Android",37322022,"jan",153.806984914038
"5941",0,20445.3188559271,"PayPal","Monthly",0,"Android",43947702,"jan",15.0430020680293
"5758",0,19605.7151256785,"Credit Card","Annual",0,"iOS",46528808,"jan",149.488004152711
"16896",0,16560.7425927854,"Credit Card","Annual",1,"Android",31666884,"jan",129.80928852065
"14007",0,17140.7084729851,"Credit Card","Quarterly",0,"iOS",16203571,"jan",13.1509918405486
"16526",0,16097.1141222137,"Credit Card","Annual",0,"Android",13701071,"jan",154.042365656996
"14203",0,16749.3255102683,"Credit Card","Annual",0,"iOS",44409652,"jan",162.004421517279
"7718",0,17206.8981902778,"Credit Card","Quarterly",0,"Android",94110689,"jan",8.91460885527836
"1046",0,17820.243285901,"Credit Card","Quarterly",0,"Android",13462895,"jan",9.06376038484618
"6888",0,22554.9133903228,"PayPal","Annual",1,"Android",78052423,"jan",140.00385258802
"3129",0,19044.626966259,"Credit Card","Quarterly",1,"Android",28676907,"jan",9.80668536789125
"3589",0,19593.8822970972,"Credit Card","Annual",0,"Android",29771889,"jan",161.269555071908
"11634",0,19680.9528222139,"Credit Card","Monthly",1,"iOS",41439999,"jan",15.7359948311746
"14378",0,20412.7386372214,"Credit Card","Annual",0,"Android",10195905,"jan",180.13049846672
"2182",0,20692.1557822574,"PayPal","Monthly",0,"Android",44055108,"jan",15.6322929847715
"6958",0,15703.051856245,"PayPal","Monthly",1,"Android",50711524,"jan",15.795161546437
"9096",0,23042.7203750656,"Credit Card","Quarterly",1,"iOS",37699693,"jan",9.78837063918812
"14362",0,17912.0806210278,"PayPal","Quarterly",0,"Android",88446417,"jan",8.54180484887244
"1082",0,17991.6941333929,"Credit Card","Annual",0,"Android",41091032,"jan",126.58607235397
"9017",0,17790.0115758765,"Credit Card","Quarterly",0,"iOS",61803760,"jan",12.0934949200932
"4437",0,19169.6295694322,"Credit Card","Annual",1,"Android",53844394,"jan",167.856262774518
"5901",0,20092.2970672877,"PayPal","Quarterly",0,"Android",55942423,"jan",9.6102404412446
"9808",0,18218.0377781946,"Credit Card","Monthly",1,"Android",59973788,"jan",17.4298802801742
"13666",0,21575.5015915146,"Credit Card","Annual",0,"Android",73129546,"jan",171.365808415327
"6513",0,19023.5963175662,"Credit Card","Quarterly",0,"Android",62560547,"jan",10.9476125067793
"2283",0,15041.4707848921,"PayPal","Monthly",1,"iOS",25808641,"jan",13.7698639839712
"11647",0,19736.1769256183,"Credit Card","Monthly",0,"Android",12733520,"jan",12.2564645999868
"1326",0,17982.1819429038,"PayPal","Monthly",1,"Android",90550809,"jan",15.6226328049099
"1266",0,18828.2811300556,"PayPal","Monthly",0,"Android",44727477,"jan",14.7586747454108
"14934",0,17354.9564995551,"PayPal","Quarterly",1,"iOS",30393612,"jan",12.1919251150198
"16192",0,15672.2752590245,"Credit Card","Monthly",1,"Android",84405325,"jan",12.054964090639
"7941",0,19505.0634744825,"Credit Card","Monthly",1,"Android",82683951,"jan",16.2333274862983
"17729",0,18788.5853357864,"Credit Card","Annual",1,"iOS",59354629,"jan",126.073467606955
"6051",0,21787.3708842287,"Credit Card","Annual",0,"iOS",13787143,"jan",124.781983831388
"10157",0,14799.5773179735,"PayPal","Monthly",0,"Android",53121071,"jan",14.1234029127965
"6394",0,22066.5523629673,"Credit Card","Annual",1,"iOS",14152218,"jan",178.278224485938
"8843",0,19340.9787105072,"Credit Card","Annual",1,"Android",24432415,"jan",176.657789208089
"2716",0,19316.7689232848,"PayPal","Monthly",1,"Android",74465753,"jan",15.015712789476
"11304",0,17423.3199702344,"Credit Card","Quarterly",0,"Android",28086909,"jan",10.4478967088243
"2463",0,17965.5027491456,"Credit Card","Annual",0,"Android",72281870,"jan",175.72439049409
"17751",0,16827.9794210235,"PayPal","Annual",0,"iOS",59836458,"jan",143.244616291958
"7607",0,21261.7461345086,"Credit Card","Annual",0,"iOS",75507216,"jan",147.214878532068
"17830",0,12916.3553682793,"PayPal","Annual",0,"Android",50223595,"jan",165.470392350637
"14593",0,20050.4108524094,"PayPal","Monthly",1,"Android",17377408,"jan",13.0525283460508
"15001",0,21171.0082781395,"Credit Card","Annual",0,"iOS",26548884,"jan",203.668508330156
"1360",0,16579.5214248148,"PayPal","Monthly",0,"Android",28406719,"jan",16.5406747920008
"3398",0,19767.9681656397,"PayPal","Monthly",0,"iOS",79006456,"jan",16.1474395755256
"8094",0,18543.7904284387,"Credit Card","Annual",0,"Android",58051946,"jan",188.503818083627
"369",0,20356.5784969413,"Credit Card","Quarterly",1,"Android",59038767,"jan",7.38674652485712
"12476",0,21110.5421609699,"PayPal","Annual",0,"Android",30595895,"jan",135.948751191874
"18952",0,16694.8269022178,"PayPal","Monthly",1,"Android",82825307,"jan",13.294111656913
"8508",0,16207.7082340048,"PayPal","Quarterly",0,"Android",89916262,"jan",7.92497880960449
"9809",0,19729.1581351992,"PayPal","Quarterly",1,"iOS",77116943,"jan",11.5069412384883
"13200",0,17802.8791462255,"Credit Card","Annual",0,"Android",47279203,"jan",147.813479475388
"620",0,23403.6572246986,"Credit Card","Quarterly",0,"Android",16077460,"jan",10.3810381316253
"14711",0,20544.0501527408,"Credit Card","Annual",1,"Android",17029616,"jan",156.532228094949
"17649",0,13125.0779870719,"Credit Card","Annual",0,"Android",30052814,"jan",150.933476722713
"11890",0,20356.2960541446,"Credit Card","Annual",0,"Android",29867730,"jan",163.165877474498
"11654",0,17174.1633010727,"Credit Card","Annual",1,"iOS",49225953,"jan",155.748262951871
"8298",0,14904.54347104,"PayPal","Annual",1,"Android",67024134,"jan",186.593256394244
"720",0,20643.3260636559,"PayPal","Quarterly",0,"Android",82190203,"jan",8.03212246949739
"2960",0,18481.4472320257,"Credit Card","Monthly",0,"Android",88253585,"jan",14.9472066117366
"3706",0,19087.4137506058,"Credit Card","Annual",0,"Android",40653772,"jan",168.593843899864
"1134",0,15011.0471915505,"Credit Card","Quarterly",0,"Android",45404532,"jan",11.3944305283524
"655",0,21392.2889566355,"Credit Card","Quarterly",1,"Android",10293418,"jan",11.8202955188684
"9183",0,16178.4860019494,"Credit Card","Annual",0,"Android",94751937,"jan",141.612341770042
"3990",0,17007.376242621,"Credit Card","Quarterly",1,"Android",47816357,"jan",8.95870194373054
"11575",0,18251.3313713684,"PayPal","Quarterly",1,"Android",69167949,"jan",10.324554142486
"12899",0,19975.8160758437,"Credit Card","Annual",1,"Android",83113007,"jan",150.331785117451
"8838",0,20923.804862106,"Credit Card","Annual",0,"Android",45126263,"jan",153.509319020981
"9617",0,16461.498658046,"Credit Card","Quarterly",0,"Android",15618838,"jan",9.19868799138634
"9605",0,18566.2402491977,"Credit Card","Quarterly",0,"Android",55259719,"jan",10.8117472421598
"659",0,17644.717118747,"Credit Card","Annual",0,"iOS",63449169,"jan",155.993955861552
"4240",0,15092.9601025848,"Credit Card","Quarterly",1,"Android",78939702,"jan",11.6894000360035
"16454",0,17329.3339179658,"PayPal","Monthly",0,"Android",44999141,"jan",12.4010585180375
"10778",0,17674.7553981725,"Credit Card","Annual",0,"iOS",75956676,"jan",143.009532638003
"16609",0,15265.4067094517,"Credit Card","Quarterly",1,"iOS",24679828,"jan",11.0278621756688
"17110",0,14145.2831349075,"Credit Card","Annual",1,"Android",75289964,"jan",149.840469805274
"6609",0,16696.4895455469,"Credit Card","Annual",1,"Android",92866560,"jan",151.033404256494
"12755",0,18851.0640387084,"Credit Card","Monthly",0,"iOS",45227812,"jan",13.1376652421175
"12390",0,17806.5376868499,"PayPal","Monthly",1,"iOS",91934265,"jan",14.8528967102467
"17987",0,16822.7037008416,"Credit Card","Monthly",0,"iOS",84033112,"jan",14.0123384196789
"5568",0,17679.2792146958,"Credit Card","Annual",0,"Android",20972085,"jan",170.057506292152
"17717",0,16175.229832064,"PayPal","Monthly",0,"iOS",64625108,"jan",11.8856141823767
"5201",0,20770.3104543705,"Credit Card","Annual",1,"Android",73425827,"jan",165.780055081622
"11256",0,17254.6837215383,"Credit Card","Quarterly",0,"iOS",34272813,"jan",7.02436274048045
"17529",0,8452.74195070791,"Credit Card","Annual",1,"Android",30331101,"jan",140.097396473566
"6187",0,21388.9220829632,"Credit Card","Monthly",1,"Android",35805473,"jan",14.802949235663
"4223",0,21530.5431467747,"PayPal","Monthly",1,"Android",84630292,"jan",13.0225709651367
"1301",0,19625.4542066912,"PayPal","Quarterly",0,"Android",44804051,"jan",11.3670728248876
"7692",0,19069.1059934558,"Credit Card","Quarterly",1,"iOS",36439074,"jan",9.02222858669126
"1577",0,14226.5677757745,"Credit Card","Annual",0,"Android",34586148,"jan",161.245005506213
"9931",0,19263.9114052036,"Credit Card","Quarterly",0,"iOS",28026959,"jan",12.4251398664536
"46",0,21710.1269187277,"Credit Card","Annual",1,"Android",61066541,"jan",144.084038502325
"8144",0,15236.2381092875,"Credit Card","Annual",0,"Android",35510695,"jan",144.795565403799
"12728",0,14986.1418506513,"PayPal","Monthly",1,"iOS",64256807,"jan",14.8642947490359
"11550",0,18191.7631223982,"Credit Card","Annual",1,"Android",47672689,"jan",146.828547215657
"8736",0,20772.6622865044,"Credit Card","Annual",0,"Android",78409457,"jan",155.317690883717
"15866",0,18920.145265721,"Credit Card","Annual",0,"iOS",32237787,"jan",163.537014767784
"1608",0,18622.9827217282,"PayPal","Annual",0,"Android",81079510,"jan",173.671283705217
"8794",0,17109.8913652621,"Credit Card","Annual",1,"Android",46970620,"jan",150.240910687112
"15640",0,19071.3915407001,"Credit Card","Quarterly",0,"Android",15339294,"jan",9.01156241946436
"8635",0,19266.9506322888,"PayPal","Annual",0,"Android",21885144,"jan",168.364641990798
"7719",0,19899.7597303265,"PayPal","Monthly",0,"Android",64318993,"jan",14.2798335304286
"18138",0,14216.8764534915,"Credit Card","Monthly",0,"Android",44861726,"jan",13.5998287010941
"193",0,19965.4659118422,"Credit Card","Quarterly",0,"Android",37618567,"jan",10.0544377941646
"3467",0,17673.1580430751,"Credit Card","Annual",0,"Android",33639407,"jan",161.191349828406
"12070",0,18928.0612779592,"Credit Card","Quarterly",0,"Android",32303584,"jan",11.8462426728708
"1561",0,19448.4745132769,"PayPal","Quarterly",0,"Android",32718411,"jan",11.2097808641669
"13070",0,17455.5066541837,"PayPal","Quarterly",0,"iOS",43774232,"jan",12.7701530298942
"9762",0,19561.664187457,"Credit Card","Quarterly",0,"Android",89867182,"jan",7.55071481023519
"4566",0,17005.4240494604,"Credit Card","Quarterly",0,"Android",65260198,"jan",9.94746844443579
"18214",0,15369.14237365,"Credit Card","Annual",1,"Android",15829258,"jan",169.571131666783
"13935",0,17990.1375567885,"PayPal","Monthly",0,"iOS",83627560,"jan",13.8476640362788
"3749",0,15733.6048558811,"Credit Card","Quarterly",0,"Android",50731079,"jan",9.49631252656534
"15558",0,18072.7896327591,"PayPal","Monthly",1,"iOS",11230320,"jan",15.9439090791005
"11753",0,19499.7555426868,"Credit Card","Annual",0,"iOS",55908849,"jan",150.138749587478
"11848",0,16141.9779989521,"PayPal","Annual",1,"iOS",94537388,"jan",151.244527812566
"5728",0,20168.4078821767,"Credit Card","Quarterly",0,"Android",85213583,"jan",11.0217291383055
"10629",0,22145.1031072917,"Credit Card","Annual",1,"Android",80857050,"jan",145.430941354386
"8351",0,18928.1863479234,"Credit Card","Annual",0,"iOS",85954727,"jan",168.710853646512
"18665",1,16231.8004032185,"PayPal","Annual",1,"iOS",60224421,"jan",138.756880994587
"10912",0,17309.0954597672,"Credit Card","Annual",0,"Android",78054320,"jan",142.089113737736
"3653",0,22584.6847177626,"Credit Card","Annual",1,"Android",37265946,"jan",166.251568339259
"18494",1,18144.9409845834,"Credit Card","Quarterly",0,"iOS",23013783,"jan",6.84056625856567
"13115",0,17613.2954080647,"PayPal","Monthly",1,"Android",66063601,"jan",13.0776211867986
"17512",0,16706.4592966567,"Credit Card","Quarterly",0,"Android",36906156,"jan",7.63232390256736
"14031",0,15535.7082978781,"Credit Card","Annual",0,"Android",57571614,"jan",150.983349117113
"4358",0,14981.281775417,"Credit Card","Annual",1,"Android",49396368,"jan",152.730401664706
"8401",0,18340.11087188,"Credit Card","Annual",0,"Android",85544929,"jan",144.733103642864
"8113",0,19357.4844978562,"PayPal","Annual",0,"Android",41057294,"jan",163.692996237052
"17398",0,17851.6351463533,"PayPal","Monthly",1,"iOS",33533677,"jan",13.3200692725522
"7370",0,17211.4587485704,"Credit Card","Annual",0,"Android",91494505,"jan",164.827879360913
"12915",0,18294.6612871972,"Credit Card","Annual",0,"Android",75339989,"jan",166.103554329729
"9407",0,14410.1862737331,"Credit Card","Annual",0,"Android",44263082,"jan",126.772712689336
"10286",0,19932.2042768264,"PayPal","Monthly",1,"Android",95788314,"jan",14.4183422167754
"13280",0,19870.7687677676,"Credit Card","Annual",0,"Android",36337460,"jan",146.082354549029
"2729",0,18487.0390340337,"Credit Card","Annual",1,"Android",33014127,"jan",172.032390418127
"17690",0,17712.6252002948,"PayPal","Quarterly",0,"iOS",96871461,"jan",11.0762671916188
"9997",0,18740.6940745394,"PayPal","Monthly",0,"Android",28975797,"jan",18.0290431054242
"3116",0,17673.1775533093,"Credit Card","Annual",0,"Android",27053294,"jan",161.580553115716
"7752",0,19463.6225341989,"PayPal","Monthly",1,"Android",25431799,"jan",14.9478043198315
"16683",0,13966.4128678333,"PayPal","Monthly",1,"iOS",92189893,"jan",12.8755295989919
"1380",0,19909.5944000072,"Credit Card","Annual",0,"Android",35573843,"jan",155.250088532171
"9980",0,17580.4725809267,"Credit Card","Annual",0,"Android",11980888,"jan",182.417403201183
"17782",0,12609.4395620668,"PayPal","Annual",1,"Android",26935740,"jan",110.305016116241
"8085",0,16994.0977768073,"PayPal","Monthly",1,"Android",72207990,"jan",14.455149346101
"12346",0,17639.0191954678,"Credit Card","Annual",0,"Android",46402187,"jan",158.740196236397
"6572",0,21297.0025295571,"Credit Card","Annual",0,"Android",66390319,"jan",157.686438339042
"14333",0,19681.8563944,"Credit Card","Monthly",1,"Android",29954452,"jan",16.3270499359793
"1428",0,16621.8994010822,"Credit Card","Annual",1,"iOS",76637875,"jan",157.763752998995
"15303",0,20479.6359440248,"PayPal","Monthly",0,"Android",94093770,"jan",14.8738794088544
"11553",0,18788.5101926513,"PayPal","Monthly",1,"Android",81817580,"jan",12.3904962667154
"5982",0,15384.7671870399,"Credit Card","Quarterly",1,"iOS",50192212,"jan",9.71442258335829
"15275",0,14071.7585851547,"Credit Card","Annual",1,"iOS",63804232,"jan",176.671550495164
"10106",0,18299.2383647509,"Credit Card","Annual",0,"Android",45838365,"jan",160.831697900504
"4895",0,18703.7113029835,"Credit Card","Annual",0,"Android",22312646,"jan",163.330451485045
"10163",0,19509.6773403057,"Credit Card","Quarterly",0,"Android",25609217,"jan",11.1290307970299
"14633",0,16413.3959662676,"PayPal","Monthly",1,"Android",33461518,"jan",16.4301775711603
"2763",0,18980.2356017792,"Credit Card","Annual",1,"Android",44043133,"jan",143.863496199421
"18520",1,15753.6973485388,"Credit Card","Annual",0,"Android",79448716,"jan",130.248049013398
"8342",0,15524.7390682223,"PayPal","Monthly",1,"iOS",52567839,"jan",14.0801525008294
"17141",0,16019.9888470025,"Credit Card","Quarterly",0,"Android",76507769,"jan",8.36824698710141
"14997",0,18640.2485971649,"PayPal","Monthly",0,"Android",65893489,"jan",16.4099069289708
"9497",0,17751.2385816577,"Credit Card","Annual",0,"Android",37814951,"jan",122.387279441058
"18491",1,17429.9374103937,"PayPal","Monthly",1,"iOS",48147769,"jan",14.4258173378561
"12329",0,18933.3332560533,"PayPal","Quarterly",0,"Android",86561656,"jan",9.22912149956189
"10870",0,17346.3506135831,"Credit Card","Annual",0,"Android",20607897,"jan",173.707194878434
"4793",0,15511.7366932391,"Credit Card","Monthly",1,"iOS",76102837,"jan",13.7957973567447
"17114",0,15651.1871567002,"Credit Card","Quarterly",1,"Android",82315882,"jan",8.03243254271428
"10281",0,16269.776312005,"PayPal","Monthly",1,"iOS",24330706,"jan",16.0754715901994
"3620",0,18822.7962833166,"Credit Card","Monthly",0,"Android",82641476,"jan",13.9146787722371
"10537",0,17758.4021376585,"PayPal","Annual",0,"Android",40237728,"jan",160.48496920653
"4229",0,19906.8180952267,"Credit Card","Annual",1,"Android",54848169,"jan",151.164794618757
"6170",0,14703.694625557,"Credit Card","Annual",0,"Android",68751289,"jan",161.224923133326
"13617",0,19252.3405945254,"PayPal","Quarterly",0,"iOS",64315505,"jan",11.1670779506665
"6524",0,20166.9527734226,"Credit Card","Annual",1,"Android",82839992,"jan",196.072885132266
"11824",0,18877.6335315604,"PayPal","Annual",0,"iOS",24737776,"jan",156.984604761594
"16942",0,13960.4360611974,"PayPal","Monthly",1,"iOS",41512170,"jan",14.3937812899721
"2094",0,18057.8588836767,"PayPal","Quarterly",0,"iOS",12650257,"jan",11.0958732292397
"528",0,18681.8893110778,"Credit Card","Quarterly",0,"iOS",85051683,"jan",12.3726859081774
"3662",0,18887.289287779,"PayPal","Monthly",0,"Android",77851580,"jan",13.8614838182986
"1131",0,18394.3854632338,"Credit Card","Annual",1,"Android",84294418,"jan",183.1672981859
"3640",0,16841.7511972871,"Credit Card","Annual",0,"iOS",10805162,"jan",150.925192675759
"17984",0,18234.449190767,"Credit Card","Monthly",0,"iOS",13036414,"jan",12.4700952305348
"541",0,17768.8350538461,"Credit Card","Annual",1,"Android",11433692,"jan",177.610543153272
"6291",0,19709.2559836513,"Credit Card","Annual",1,"Android",78788836,"jan",161.511965094701
"11334",0,14290.1654273061,"Credit Card","Monthly",0,"Android",88670816,"jan",14.5652396887217
"16589",0,14350.6044765053,"Credit Card","Annual",0,"iOS",36929307,"jan",125.285719810195
"4791",0,16022.250717203,"Credit Card","Monthly",0,"iOS",32639347,"jan",14.7972644711822
"1769",0,18217.1364344556,"Credit Card","Annual",1,"iOS",43827596,"jan",180.874878035251
"12809",0,19253.9463772746,"Credit Card","Annual",0,"iOS",66014945,"jan",140.399888865343
"14319",0,23107.9934439465,"PayPal","Quarterly",0,"iOS",64279833,"jan",7.49744451182729
"5556",0,21344.1458029853,"Credit Card","Annual",0,"Android",16210602,"jan",139.037244426615
"4019",0,17879.7701464005,"Credit Card","Quarterly",0,"Android",76792703,"jan",11.6768272277986
"2650",0,20184.1169283659,"PayPal","Monthly",1,"iOS",62218739,"jan",14.4408005893696
"17550",0,19243.6953930031,"Credit Card","Annual",0,"Android",41261883,"jan",129.109935006379
"5678",0,20031.0610183548,"PayPal","Monthly",0,"Android",35868378,"jan",15.8898820664147
"5182",0,18845.0696304063,"Credit Card","Quarterly",1,"Android",62888908,"jan",9.29340621945259
"77",0,17025.7534329507,"PayPal","Monthly",1,"Android",25287515,"jan",17.5634416141051
"12815",0,18722.1176452414,"PayPal","Quarterly",1,"iOS",10224877,"jan",12.4296533630269
"15765",0,19463.0929651427,"Credit Card","Quarterly",0,"Android",56408190,"jan",8.44780921602328
"12685",0,17061.7544617364,"Credit Card","Annual",0,"Android",31037891,"jan",159.330182329385
"17085",0,16821.5438228845,"PayPal","Monthly",1,"Android",91523202,"jan",13.6265474940715
"16511",0,15438.7274514499,"Credit Card","Quarterly",0,"Android",69572409,"jan",8.60575480571793
"3149",0,19715.1447716707,"Credit Card","Annual",0,"Android",80625616,"jan",151.779372621318
"18650",1,17914.8298168101,"PayPal","Quarterly",1,"Android",63202323,"jan",9.21553121505658
"1540",0,20469.7500702168,"PayPal","Annual",0,"Android",88029836,"jan",132.306364681581
"1875",0,18613.3719231345,"Credit Card","Quarterly",1,"iOS",16974276,"jan",8.24796814170384
"9866",0,18834.3500236481,"Credit Card","Annual",0,"Android",91704543,"jan",161.238135866391
"10359",0,19765.3854188688,"Credit Card","Annual",1,"iOS",67564938,"jan",161.927577742508
"4619",0,19373.9920982702,"Credit Card","Quarterly",0,"Android",33752905,"jan",12.3859207861644
